id_monitoreo_ruta,id_despacho,ubicacion_actual,velocidad,temperatura_carga,combustible_restante,estado_compartimento,timestamp_registro,distancia_recorrida,tiempo_transcurrido
6a964d89-5b0d-42d1-9b59-9d5e614ae025,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.978461,-76.461995)",80.19,-7.0,24.76,cerrado,2025-05-01T03:38:29.716992,14.21,9:09:00
0c938d80-cd08-4062-a396-fe5edd3d37ba,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.185371,-76.353153)",28.41,5.2,86.98,abierto,2025-04-29T13:03:29.716992,292.01,5:18:00
d77a971d-90ee-4f0c-98a5-50d31a1cd1ab,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.149104,-76.461867)",93.78,3.2,97.26,abierto,2025-04-30T12:59:29.716992,422.82,5:47:00
e471bbec-8c61-4abd-bd3d-28a2a4415d94,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.392477,-76.188609)",11.2,-6.6,94.71,cerrado,2025-04-28T20:20:29.716992,12.41,0:33:00
08e1a015-7e0e-4f3f-9df7-79df003b020c,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.013644,-76.526619)",3.02,-9.0,67.24,cerrado,2025-04-30T22:17:29.716992,252.03,4:44:00
0a133155-4a57-4d4d-ad73-3e03e395bcdd,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.299737,-76.327082)",103.27,6.9,37.33,cerrado,2025-05-02T04:09:29.716992,482.1,7:30:00
897e3516-17d1-477d-a3de-6891a448e8a2,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.485156,-76.811325)",90.1,-4.2,92.29,abierto,2025-05-02T16:13:29.716992,493.99,6:37:00
247ed6fa-927f-4f95-802f-23215e27f6aa,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.677619,-76.753193)",42.57,3.6,26.88,abierto,2025-04-28T08:50:29.716992,91.41,2:41:00
1113e6b6-0e0a-4762-bda8-b12253435780,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.984902,-76.16649)",71.71,4.4,99.68,abierto,2025-05-01T19:11:29.716992,389.7,6:42:00
664a88df-c282-488e-b3e5-afc0447476e5,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.29775,-76.369917)",21.07,0.4,27.82,cerrado,2025-04-30T08:00:29.716992,423.41,2:41:00
49d72ad1-13a8-42a3-ae99-8e6efbed5f67,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.585567,-76.857086)",39.02,1.3,12.16,abierto,2025-05-04T15:48:29.716992,352.71,5:01:00
bab89477-9eb3-40b6-8c51-36c4e3868e88,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.693373,-76.321591)",94.44,-3.9,79.3,abierto,2025-04-30T00:09:29.716992,375.88,1:26:00
e9717bd3-2f05-4800-9af5-939eb03fed31,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.649588,-76.038402)",70.69,-6.4,67.16,abierto,2025-05-02T02:45:29.716992,155.21,8:41:00
9c0bcc3f-14e2-49a9-b84e-7b6c21b08a3c,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.33927,-76.701941)",65.2,-2.0,40.67,abierto,2025-04-28T14:28:29.716992,90.64,2:25:00
2c13d7d7-5db1-4f8e-8d32-61dc218b4115,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.909416,-76.431755)",23.39,3.3,30.12,cerrado,2025-04-28T11:50:29.716992,330.95,4:20:00
e4745dbf-ed85-4e67-9771-8c14b7e8ef11,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.174052,-76.398016)",11.63,-9.3,1.95,cerrado,2025-05-03T01:30:29.716992,107.75,9:50:00
7278de85-8e1a-4b71-8270-97cb3913147e,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.682311,-76.027703)",32.9,-0.7,32.11,abierto,2025-05-02T01:21:29.716992,312.54,4:31:00
013f9438-8899-426e-b491-ee99e36e9f9c,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.570903,-76.463608)",100.73,0.1,4.69,cerrado,2025-04-28T18:28:29.716992,88.95,4:55:00
813990e2-d9d3-4980-ab06-0214884d7183,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.107353,-76.884229)",29.76,8.8,49.25,abierto,2025-05-03T13:39:29.716992,337.78,9:54:00
9c5b3f4d-eddb-4df6-8b2b-8b597cf4f453,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.604099,-76.364589)",26.95,-8.1,85.22,cerrado,2025-05-02T08:25:29.716992,366.47,2:26:00
3693d13a-5e94-45e9-b5bc-4da85ff5b348,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.342699,-76.354827)",16.84,7.3,2.33,cerrado,2025-05-04T01:41:29.716992,481.9,8:34:00
b1371953-8b16-49c2-b909-8993b32c82b8,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.862455,-76.967007)",89.95,-3.3,44.35,abierto,2025-04-28T03:46:29.716992,135.11,5:19:00
27db8f7b-c108-4849-b7b7-1d1d92e0d1b1,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.535654,-76.306284)",60.79,-3.8,89.84,abierto,2025-05-04T20:22:29.716992,183.7,8:38:00
6531a348-3d07-40bf-a625-1815dbdc525a,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.487996,-76.307614)",14.9,5.2,66.37,abierto,2025-04-30T10:45:29.716992,108.96,0:39:00
5d4fa286-8815-445d-b28a-5a932bfc3e87,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.833408,-76.694697)",66.01,3.1,24.29,cerrado,2025-05-02T12:03:29.716992,41.0,2:59:00
0a4e041f-d9af-4d64-93b9-f6b4c6c1a905,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.396661,-76.352908)",33.04,-5.5,81.58,abierto,2025-04-30T10:36:29.716992,318.66,9:24:00
62935b67-946d-4b96-b141-1fedc28d225f,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.15835,-76.42758)",21.78,-7.1,48.48,cerrado,2025-04-29T07:47:29.716992,430.45,4:41:00
143c3328-1536-4ccc-9477-5a34d39b0bb3,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.882115,-76.383504)",32.66,2.1,79.97,cerrado,2025-05-03T12:55:29.716992,52.48,9:35:00
d7fa8399-c252-4ece-9a04-697e2072ebcb,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.562324,-76.435056)",19.89,0.3,28.88,cerrado,2025-05-03T09:52:29.716992,260.93,9:51:00
5948e7ac-e259-4899-85f8-313db5e32edf,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.772256,-76.464746)",21.6,4.9,2.21,cerrado,2025-05-01T09:07:29.716992,41.13,1:58:00
f02f5d77-f67b-406e-9c66-ed4598c81d9e,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.120177,-76.489387)",98.6,7.4,72.58,abierto,2025-05-02T11:32:29.716992,268.06,4:33:00
08a2d84e-9147-4b9e-bd34-adad974c2205,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.317203,-76.777286)",53.85,-0.5,20.95,cerrado,2025-05-02T20:38:29.717990,113.08,9:20:00
12d776fb-59b8-4ab4-9b26-0a10251a2147,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.211274,-76.127831)",93.68,8.2,49.3,abierto,2025-05-03T08:55:29.717990,187.91,2:50:00
ba9e0e36-99f1-477c-928e-7f3aef8c189d,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.308989,-76.750081)",22.28,-9.9,58.02,abierto,2025-05-02T22:07:29.717990,142.0,4:59:00
bd2389dd-c057-4686-a38d-3cfabc454848,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.760374,-76.654778)",42.58,-0.8,64.99,abierto,2025-04-30T23:06:29.717990,440.53,6:35:00
f0e3a8ad-3bff-45b1-9b16-fa23c82eda7d,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.446721,-76.304991)",91.67,-5.6,39.43,cerrado,2025-05-03T02:24:29.717990,63.67,7:25:00
3275045c-9920-4a0f-ba86-af3ea9bc178f,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.972843,-76.187434)",33.18,0.8,68.89,abierto,2025-04-28T11:43:29.717990,282.69,1:23:00
3ed84a52-4a43-4a38-a1b2-c48eb1da6a1d,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.848852,-76.032134)",74.98,1.8,98.22,cerrado,2025-04-29T02:33:29.717990,49.37,0:19:00
be9267fb-9694-4813-a2e7-3475498aba0d,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.24995,-76.647878)",92.95,-0.6,87.17,abierto,2025-04-29T01:05:29.717990,429.59,0:07:00
6be4a962-1c7d-4c83-b531-69ef6e492178,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.451732,-76.709968)",63.38,-8.5,97.56,cerrado,2025-04-30T23:26:29.717990,141.94,3:37:00
e7997d3b-a03b-43b5-8e45-bbe19d72c4c6,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.310489,-76.656778)",59.71,-0.6,80.04,abierto,2025-04-30T23:48:29.717990,213.73,8:32:00
3d722e11-b05c-4bc5-bc7f-1da050d61c4e,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.07399,-76.66827)",47.31,-8.4,93.51,abierto,2025-05-04T05:59:29.717990,427.11,1:47:00
30791b44-6449-4bbb-bbbf-0f66b7b2666e,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.327549,-76.438837)",68.7,-1.8,6.5,abierto,2025-04-29T21:38:29.717990,365.99,1:24:00
a2d4294b-56e8-41fa-bc3d-8ec3b037b2a0,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.297716,-76.237754)",26.23,-9.4,46.1,abierto,2025-05-04T05:44:29.717990,329.13,2:20:00
7743c917-0343-4bf9-aeb6-2905306d7ee8,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.302307,-76.076808)",76.54,-8.9,98.62,cerrado,2025-05-03T08:25:29.717990,142.46,5:00:00
a15d890e-3c2a-4a6a-8bf4-7c8371093764,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.16103,-76.75298)",107.81,-7.3,21.22,abierto,2025-04-30T13:17:29.717990,341.42,4:45:00
6c89a4b8-1b9e-4b5b-877e-7ef752bd805d,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.678707,-76.253009)",18.15,-4.6,26.98,abierto,2025-05-03T19:39:29.717990,269.97,7:34:00
02eb3d13-7270-4da3-a533-2b1538adfa4c,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.001206,-76.793131)",3.72,6.8,43.46,cerrado,2025-05-01T16:39:29.717990,320.35,4:37:00
da9ca8d6-aa58-46d8-a223-14612edc4519,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.905845,-76.383034)",26.74,-9.8,12.44,abierto,2025-04-30T01:04:29.717990,303.91,7:45:00
8420bd1d-18af-43e8-b9e3-df369526231a,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.845549,-76.431938)",25.29,7.9,62.26,cerrado,2025-04-29T00:53:29.717990,470.83,3:45:00
d913bf3b-1a2a-4bf4-9798-e13d6dcd69c4,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.855279,-76.764342)",54.54,-3.0,34.99,cerrado,2025-05-02T14:03:29.717990,322.85,9:11:00
af61cf39-54c1-4a82-916d-cab497740381,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.502067,-76.562632)",40.04,7.7,11.86,abierto,2025-04-28T15:12:29.717990,410.71,7:03:00
3223ca48-e4c4-48a5-bc7b-a28629d2435f,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.18676,-76.054998)",8.47,6.1,63.81,abierto,2025-05-01T21:58:29.717990,245.31,5:58:00
06e0cdc4-80e5-4b5b-8438-1f7afbb004db,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.137268,-76.735902)",17.1,-7.3,18.24,cerrado,2025-04-28T17:33:29.717990,431.69,5:08:00
cd656273-dc54-40c8-9516-f71aa8f924c2,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.889899,-76.118403)",46.71,4.2,47.19,cerrado,2025-05-04T18:46:29.717990,307.55,9:26:00
4eaee3c8-fd01-49f9-9df8-f47db598c091,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.134919,-76.167553)",7.67,-6.3,96.45,abierto,2025-05-03T03:24:29.717990,297.62,5:30:00
102243f2-3aef-4977-ae58-72e693e92235,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.741754,-76.968133)",92.57,8.4,48.19,abierto,2025-05-01T17:01:29.717990,275.0,6:28:00
21490fc1-9a40-4020-8bdb-c313b477dfd7,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.169742,-76.982888)",84.47,0.5,76.74,cerrado,2025-04-28T08:14:29.717990,304.22,2:58:00
84fb3bf4-a476-42a3-8fb4-6dbab9db0560,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.491457,-76.266082)",49.81,-0.9,3.68,cerrado,2025-04-30T16:08:29.717990,177.14,8:47:00
d92ffacd-7d1e-4a9e-8350-22e47c13ab28,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.68045,-76.892758)",88.96,-3.9,31.5,cerrado,2025-05-04T20:05:29.717990,385.06,3:25:00
974b7509-806d-4766-8fd3-72ac5b9d10c5,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.54513,-76.118213)",39.99,-9.0,94.51,abierto,2025-05-01T15:19:29.717990,486.23,2:13:00
e2ea6e4d-2cf3-4727-8c40-657489e78fa3,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.116549,-76.175407)",99.95,-6.8,92.16,cerrado,2025-04-30T06:49:29.717990,258.07,3:24:00
5a204c41-8211-48ba-acab-41c10d4a36df,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.681055,-76.387714)",83.97,-4.0,94.11,cerrado,2025-05-04T16:18:29.717990,465.28,2:39:00
360130cf-f764-45e5-9281-0138c95dd978,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.815013,-76.893768)",98.46,0.2,1.33,abierto,2025-04-29T18:10:29.717990,71.47,6:57:00
c1b7577c-3e7e-4396-beb8-b975820959f8,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.130715,-76.033877)",15.02,1.9,0.14,cerrado,2025-05-03T06:37:29.717990,299.57,6:26:00
99f9fefa-cafd-42dd-928e-da116c4f9b92,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.755607,-76.361588)",80.31,-3.1,18.47,abierto,2025-05-01T11:52:29.717990,85.83,2:50:00
d0f1f3fd-410f-42f8-9bb6-e5c1fcd373c4,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.182962,-76.968591)",66.19,-2.6,27.81,cerrado,2025-05-01T18:44:29.717990,134.38,2:46:00
2dcbb34a-e07c-4f57-aa32-5e0171a294ed,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.034036,-76.949639)",107.43,-6.5,78.13,cerrado,2025-04-29T17:24:29.717990,103.17,5:07:00
82b57940-47f4-4dfc-a40a-6e7bbec2735d,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.709943,-76.330698)",48.8,6.5,87.12,abierto,2025-05-02T22:43:29.717990,403.56,7:09:00
4f97b6c1-d935-4689-a6f3-1479f630115a,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.842707,-76.722584)",113.82,7.9,92.43,cerrado,2025-04-28T21:00:29.717990,152.01,2:40:00
c7e0ee38-7559-43af-8e37-cb522d534258,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.052124,-76.640235)",18.8,9.9,86.79,cerrado,2025-04-29T04:11:29.717990,367.97,2:32:00
211400f5-5b45-4f69-a933-5cdaae2fa45b,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.222105,-76.464659)",91.2,5.6,66.93,abierto,2025-05-03T01:34:29.717990,113.33,2:09:00
20c6aeb2-0eda-45ef-a114-3d96d79f9b69,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.896298,-76.129537)",34.6,6.4,42.38,abierto,2025-05-01T20:28:29.717990,107.86,7:42:00
9d957569-8149-4757-9112-cf4cf08ea355,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.481031,-76.604588)",87.68,5.9,63.54,abierto,2025-05-02T10:58:29.717990,433.86,6:04:00
0227498c-c381-43e1-9c8a-2c484e1486bb,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.560654,-76.504405)",46.66,-0.5,65.01,cerrado,2025-05-03T22:44:29.717990,491.78,4:01:00
3d544dbb-71a0-476b-a24b-602d4c47404f,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.49571,-76.694747)",70.65,4.5,17.36,abierto,2025-05-01T08:10:29.717990,3.7,1:52:00
42cb70a5-9073-4d0e-9401-f4aa0ca67318,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.735723,-76.571511)",90.77,5.5,22.05,abierto,2025-05-02T21:56:29.717990,205.95,5:01:00
0e630963-1a83-4fb4-94ea-b671d10cc7eb,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.672646,-76.646057)",30.73,-0.2,73.16,abierto,2025-05-04T16:02:29.717990,312.7,9:32:00
dd280502-1237-45ab-b510-11028555199a,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.742279,-76.525846)",44.48,3.6,39.64,abierto,2025-04-28T19:12:29.717990,57.08,1:39:00
fb5cf0f9-4263-4c21-99fb-fe542d64c41b,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.204046,-76.806795)",82.6,-4.9,75.85,cerrado,2025-04-30T14:48:29.717990,461.96,1:53:00
5902ddcf-bc8f-4071-b500-47d0f2040417,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.838226,-76.524042)",64.59,8.1,39.28,abierto,2025-05-04T18:12:29.717990,226.22,9:43:00
ffef7d41-98ec-4882-8ae6-01c79ff21283,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.623558,-76.607098)",76.65,8.4,21.94,abierto,2025-04-29T16:47:29.717990,7.93,4:19:00
83138f7f-9de4-4ee4-9367-6b7645ade76b,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.015242,-76.190853)",110.52,5.4,67.51,cerrado,2025-05-01T09:04:29.717990,52.67,9:10:00
a5e10efb-663b-4789-ac60-479251046546,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.226106,-76.825381)",37.88,0.1,81.51,cerrado,2025-04-28T17:51:29.717990,369.17,9:49:00
1b042bb0-d27d-40c3-8816-b504825b39c6,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.627361,-76.669451)",99.48,2.9,99.52,cerrado,2025-04-28T20:11:29.717990,181.78,1:52:00
eedcfafa-6f99-4bd5-abdb-b8cf0e9a528b,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.123592,-76.627548)",41.51,-4.6,25.18,abierto,2025-05-01T14:56:29.717990,101.22,8:06:00
4e77576a-dccc-4c05-8a6a-541c21936774,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.368348,-76.460404)",114.43,2.8,7.61,cerrado,2025-05-04T04:22:29.717990,253.88,5:45:00
bc830dcc-f45c-4bbb-a938-f9bc9ffa7ffe,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.239462,-76.602237)",115.8,-5.0,61.92,abierto,2025-04-28T08:18:29.717990,481.37,3:10:00
61cd070a-4a31-4212-8942-dcc6454f721b,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.617222,-76.420209)",12.95,5.0,86.79,abierto,2025-05-01T22:33:29.717990,371.15,3:39:00
b3317396-e408-432b-afb7-b1c1d548eddf,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.974588,-76.425442)",83.35,6.5,89.4,abierto,2025-05-03T05:27:29.717990,116.68,2:37:00
408f7c08-3590-435c-96ba-be481dc74f89,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.69685,-76.232506)",30.03,7.2,30.6,cerrado,2025-05-04T18:03:29.717990,382.2,6:53:00
2e0b1170-86d1-4cc0-ad1d-74bbb2a6fbb3,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.099103,-76.224498)",53.41,0.5,60.39,cerrado,2025-05-02T18:03:29.717990,354.55,1:18:00
b80e60a2-dd22-4f14-bdea-9c08e2561240,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.670781,-76.090672)",113.35,2.0,61.32,abierto,2025-05-02T05:43:29.717990,331.19,4:53:00
2ada05cc-e34d-4dfb-9f8e-61d747d6bc52,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.383156,-76.355708)",60.35,-1.9,81.18,cerrado,2025-04-30T11:15:29.717990,212.78,6:51:00
1f32573f-e19e-4f8e-9db6-cc812707c333,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.258019,-76.396239)",7.93,7.5,34.94,abierto,2025-05-02T17:59:29.717990,17.78,9:15:00
8449f97e-ebd7-40a1-9bf5-883991e4add0,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.700901,-76.509205)",0.38,7.5,58.48,abierto,2025-04-29T18:11:29.717990,277.02,2:23:00
4c92da54-c45d-4fc0-a408-9e2db577cdee,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.739406,-76.366162)",49.1,5.9,71.47,abierto,2025-05-04T09:13:29.717990,39.0,5:31:00
9c1d7cff-0534-4748-a657-abceefe99eb3,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.085374,-76.212108)",57.39,-5.4,36.03,cerrado,2025-05-03T21:48:29.717990,36.38,1:33:00
622017d6-cf62-40e1-8fc5-cfba5b445646,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.392419,-76.169663)",88.25,0.3,17.73,abierto,2025-05-02T15:58:29.717990,475.98,1:40:00
152ee0aa-1aae-4892-8c77-5958349e26f0,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.756048,-76.230605)",26.81,10.0,91.6,abierto,2025-04-28T04:07:29.717990,46.5,7:36:00
8f430af2-3818-47a2-8c34-6ef22dd44610,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.850105,-76.266704)",34.58,4.2,54.22,cerrado,2025-04-29T11:48:29.717990,457.27,8:33:00
e7abe953-b0ea-4b1b-bef8-50de3215c285,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.484764,-76.351188)",65.55,-8.4,26.5,abierto,2025-04-28T19:21:29.717990,70.33,6:51:00
91b3a8aa-ede0-4c1f-93ee-5ec7f2d8433c,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.907656,-76.35077)",98.66,-8.8,27.26,abierto,2025-04-30T23:41:29.718990,413.73,6:07:00
ff4ef76e-c8d2-4e6f-a930-293639904b51,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.222938,-76.240304)",48.7,9.1,68.79,abierto,2025-05-04T07:44:29.718990,127.84,3:28:00
7567bfd8-fee7-4a38-ace9-fb9744cf0179,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.319866,-76.679703)",104.28,4.1,60.54,abierto,2025-04-29T04:28:29.718990,340.79,5:53:00
3805fa90-b9d5-4b99-93fd-599d42c80476,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.974335,-76.823967)",11.55,9.6,34.46,cerrado,2025-05-03T07:13:29.718990,151.59,3:01:00
e171228a-63a9-4c22-98ca-b482e62abd3c,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.924825,-76.70162)",8.41,-6.7,68.58,abierto,2025-05-02T23:13:29.718990,347.32,4:05:00
d4667dfb-7b2e-4627-b88e-dad4435ad08c,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.418003,-76.762018)",68.87,-5.5,77.29,abierto,2025-04-28T15:46:29.718990,415.11,1:12:00
f46e9f5f-544e-41bd-a27a-85f721e7aabf,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.430112,-76.673959)",23.63,9.8,90.26,cerrado,2025-05-02T00:56:29.718990,100.01,3:37:00
e322f432-79a2-4bbc-a101-5c593b49cdad,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.316859,-76.56297)",49.76,-4.5,76.12,cerrado,2025-05-02T07:21:29.718990,246.3,2:20:00
25c2d876-497e-49e4-a6a0-88e9e88269c1,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.192915,-76.592605)",42.44,-7.0,22.06,cerrado,2025-05-02T02:56:29.718990,91.76,9:32:00
ae0c8c84-d718-42b2-851c-0d8ab0d2474b,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.383711,-76.254436)",83.92,2.3,41.6,cerrado,2025-04-28T15:46:29.718990,487.44,8:25:00
8dbbed2e-1620-441c-94e4-21fabed7d37d,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.648863,-76.328061)",61.17,-0.1,19.73,abierto,2025-05-02T23:55:29.718990,236.09,9:40:00
0e439262-98e9-4c09-b511-44c7668a0852,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.288518,-76.047238)",60.85,8.1,23.14,cerrado,2025-04-29T11:05:29.718990,171.17,4:55:00
